hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2002,52,93.4293979193992,69.7775431670073,122.520225202351,86.0041347207485,64.1145366789794,NA,111.059017409965,NA,36.5509993414851,26.2991795345476,NA,48.4639213417862,NA,104.763518266263,78.2424063618402,137.383416106849
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2003,38,67.7410154021677,47.9375742391545,92.9798362080354,62.7014912860581,44.2956523923541,NA,84.2553775625244,NA,23.4536812462133,15.9180140178308,NA,32.4266534408869,NA,76.3446705745616,54.0260327027033,104.789025131029
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2004,46,81.3137473263686,59.5318827826481,108.461143891015,74.6304473244955,54.5388017521803,NA,97.8240643293437,NA,32.798620430651,23.1917066575864,NA,44.0444020290549,NA,84.9928616135466,62.2254568422612,113.368566771078
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2005,36,63.2200056195561,44.2785147114976,87.5231358689874,57.7023254496798,40.3361392867413,NA,78.1287906206806,NA,23.9711757506703,16.0647329625315,NA,33.4347804253391,NA,67.7674563294994,47.4634932825491,93.8187244638226
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2006,50,87.4355163067238,64.8963255005016,115.272827951975,77.4082468216572,57.3176689289203,NA,100.470739126107,NA,28.4149706518876,19.9887591137382,NA,38.2999814432241,NA,89.3242875955015,66.2982079566254,117.76293742932
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2007,53,91.6241680352667,68.6327892339139,119.846667696783,83.0370231155989,62.0549600285259,NA,107.027780997528,NA,35.832508801608,25.5665914296163,NA,47.8041880873207,NA,89.5762469198685,67.0987557873378,117.167936455351
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2008,50,85.4583988514391,63.4288708167462,112.666245067917,76.2469631101398,56.494386871658,NA,98.91515887684,NA,33.7862311956293,24.0687076236029,NA,45.125904167755,NA,81.9525231400039,60.8267422888437,108.044185008392
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2009,41,69.8716747047496,50.1411201084806,94.7888163836039,62.5193956592424,44.8107489664641,NA,83.1309052264794,NA,28.5860569951299,19.8508044044395,NA,38.8891065248251,NA,66.6536750025425,47.8318279631407,90.4232364231415
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2010,57,97.0064160383941,73.4717121852391,125.683063705922,82.9817744971759,62.7437243514218,NA,106.005376565185,NA,34.7344831760483,24.6889777252845,NA,46.4679220419456,NA,90.5230048904249,68.5612398959254,117.283052555944
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2011,59,100.536764079407,76.5332429559398,129.685100728595,85.761851226387,65.1564521812489,NA,109.15493890629,NA,33.5706561341589,24.3573322669835,NA,44.2389975163392,NA,90.31299171984,68.750433740965,116.497179271033
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2012,51,87.1243828689547,64.8698256458151,114.552473438345,74.0894124119432,55.10615152928,NA,95.8390410327724,NA,31.8036297485624,23.0025938707126,NA,42.0082190029635,NA,75.6075373713138,56.2947777106639,99.4099485271911
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2013,40,68.2955146920726,48.791316979612,92.9991069746522,57.350831141046,40.9189746860766,NA,76.5131210249073,NA,23.8589587887114,16.4135789260351,NA,32.674941895749,NA,58.2443165544566,41.6105936690337,79.3122279015807
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2014,56,95.3662233272594,72.0386202255245,123.840973429582,78.5082437212458,59.2470827949657,NA,100.438726264638,NA,31.6126428532921,22.8802199438689,NA,41.7347197339506,NA,79.3131322771725,59.9122877646644,102.994699425689
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2015,38,64.6731453273652,45.766566783866,88.7689448393546,52.6775654173428,37.1551679702616,NA,70.8669581075214,NA,21.3926243599541,14.0180097187835,NA,30.3010946193532,NA,57.3696523049913,40.5981804393944,78.7443300482227
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2016,50,84.7256583183651,62.8850166697086,111.700218023413,67.7231448903776,50.222389801467,NA,87.7996601189066,NA,25.484306733982802,18.5183374016072,NA,33.5451907963196,NA,72.6346440669846,53.9108328410663,95.7597230799745
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2017,61,102.986611740474,78.7765976616681,132.290611191498,81.6025805529656,62.3801190237797,NA,103.367327763999,NA,35.2575978651659,26.2413017824611,NA,45.584892267521,NA,84.3494715468559,64.5206621591338,108.350424934196
S08000016,C33-C34,"Trachea, bronchus and lung",Female,NA,2018,59,99.5259864037381,75.7637921571723,128.381271170486,79.4746024908677,60.4085491988935,NA,101.115624346935,NA,34.6581220020255,25.5218102432078,NA,45.1707291672432,NA,81.2451714969322,61.8475888507868,104.800351849098
S08000016,C45,Mesothelioma,All,d,1994,0,0,0,2.8409030569502,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,All,d,1995,5,4.71965263356617,1.53245836333625,11.0140948455,5.25317394075052,NA,z,NA,z,2.85190955034975,NA,z,NA,z,130.006205420155,42.2126610261122,303.391115443001
S08000016,C45,Mesothelioma,All,d,1996,3,2.83393160778387,0.584424827976196,8.28195075547168,2.57956075030892,NA,z,NA,z,1.4584741133717,NA,z,NA,z,67.2297209080997,13.8643847186309,196.473773867958
S08000016,C45,Mesothelioma,All,d,1997,0,0,0,2.82722940124008,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,All,d,1998,1,0.943040362127499,0.0238757148097793,5.2542846010363,1.36017410228509,NA,z,NA,z,0.272034820457018,NA,z,NA,z,23.0417260050453,0.583365994622357,128.380280411836
S08000016,C45,Mesothelioma,All,d,1999,1,0.945090256119459,0.0239276136322559,5.26570587934873,1.10192837465565,NA,z,NA,z,0.275482093663912,NA,z,NA,z,22.7936242323941,0.577084601581812,126.997945809963
S08000016,C45,Mesothelioma,All,d,2000,4,3.76470588235294,1.02575564576595,9.63914228273288,4.26457125844483,NA,z,NA,z,1.83353193897135,NA,z,NA,z,88.3107586032251,24.061709480082,226.110616306775
S08000016,C45,Mesothelioma,All,d,2001,2,1.8700327255727,0.226469638657284,6.75520118534264,2.28440890919475,NA,z,NA,z,0.571102227298687,NA,z,NA,z,44.8463247006773,5.43109797554973,162.000344503864
S08000016,C45,Mesothelioma,All,d,2002,3,2.78991909234632,0.575348389189623,8.15332750836262,3.66825043450834,NA,z,NA,z,1.32318656903798,NA,z,NA,z,61.2763902893808,12.6366648212369,179.075615465036
S08000016,C45,Mesothelioma,All,d,2003,1,0.922594335270781,0.0233580662277792,5.14036663062911,0.990277277637739,NA,z,NA,z,0.540151242347857,NA,z,NA,z,18.606133407656,0.471066512945116,103.666740231694
S08000016,C45,Mesothelioma,All,d,2004,2,1.82731841023298,0.221296736906318,6.60090239170759,1.86445260868481,NA,z,NA,z,0.760705064847957,NA,z,NA,z,37.3150820470138,4.51902955070803,134.794906542584
S08000016,C45,Mesothelioma,All,d,2005,2,1.8140589569161,0.219690955595433,6.55300468727797,2.07684319833853,NA,z,NA,z,0.519210799584631,NA,z,NA,z,40.5604652030663,4.91206050712114,146.51834637487
S08000016,C45,Mesothelioma,All,d,2006,2,1.80407721450478,0.218482120281404,6.51694720162724,1.59058621051467,NA,z,NA,z,1.0208682396238,NA,z,NA,z,43.6118240109098,5.28159421483442,157.540903549284
S08000016,C45,Mesothelioma,All,d,2007,3,2.67379679144385,0.551401179051338,7.81396886786303,2.66792838636814,NA,z,NA,z,1.25503710157215,NA,z,NA,z,58.4815681277275,12.0603053012816,170.907959107509
S08000016,C45,Mesothelioma,All,d,2008,2,1.76429075511644,0.21366379546927,6.37322483038458,1.8421873361536,NA,z,NA,z,0.863939737510997,NA,z,NA,z,36.2366010832046,4.38842050262422,130.89906248303
S08000016,C45,Mesothelioma,All,d,2009,4,3.52143674619245,0.959472993772625,9.01627667523874,3.57047684692735,NA,z,NA,z,1.57829314975837,NA,z,NA,z,61.7990290794685,16.8381554793598,158.230059092807
S08000016,C45,Mesothelioma,All,d,2010,2,1.75901495162709,0.213024871190822,6.35416681418114,1.68196033013297,NA,z,NA,z,0.709173685304605,NA,z,NA,z,38.7865896159136,4.69723594402564,140.110497835581
S08000016,C45,Mesothelioma,All,d,2011,2,1.75623463294696,0.212688161700004,6.34412334714081,1.87464841017774,NA,z,NA,z,0.6045809137079,NA,z,NA,z,38.9219177323537,4.71362480675047,140.599349522551
S08000016,C45,Mesothelioma,All,d,2012,3,2.63805838902568,0.544031061287022,7.70952609017088,3.08967007437252,NA,z,NA,z,0.85334011596488,NA,z,NA,z,52.3747859213974,10.8009399973979,153.061350047396
S08000016,C45,Mesothelioma,All,d,2013,9,7.90305584826133,3.61378038055702,15.0024617592371,7.34713676167851,NA,z,NA,z,2.48603010885086,NA,z,NA,z,145.684213084425,66.6160990267083,276.55401628023
S08000016,C45,Mesothelioma,All,d,2014,5,4.38442651701158,1.42361135576852,10.2317889155758,3.94907229831653,NA,z,NA,z,1.57888041426054,NA,z,NA,z,85.2965798184658,27.6955672917857,199.053763710462
S08000016,C45,Mesothelioma,All,d,2015,4,3.50784881171622,0.955770738951438,8.98148616627527,4.21728938683791,NA,z,NA,z,0.889350365448556,NA,z,NA,z,73.0201970494125,19.8955460848815,186.960705794252
S08000016,C45,Mesothelioma,All,d,2016,2,1.74626735353183,0.211481077921911,6.30811810680517,1.73160173160173,NA,z,NA,z,0.432900432900433,NA,z,NA,z,32.162067269314,3.8949755548915,116.180445384561
S08000016,C45,Mesothelioma,All,d,2017,0,0,0,2.60453162367761,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,All,d,2018,5,4.33764205777739,1.40842056920137,10.1226095942766,3.76398317127276,NA,z,NA,z,1.29957102813224,NA,z,NA,z,92.5809754449243,30.0607907237445,216.053113143799
S08000016,C45,Mesothelioma,Male,NA,1994,0,0,0,5.93085124735996,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Male,NA,1995,4,7.87246604999016,2.14498203823327,20.1566397862698,8.8239791062655,NA,z,NA,z,5.03087159060528,NA,z,NA,z,119.375204010559,32.5257253301716,305.647934379636
S08000016,C45,Mesothelioma,Male,NA,1996,2,3.93623302499508,0.476696080582494,14.2190270964849,3.8391637392662,NA,z,NA,z,2.65295667447307,NA,z,NA,z,53.3569566378749,6.46177498628065,192.743673304468
S08000016,C45,Mesothelioma,Male,NA,1997,0,0,0,5.88714434923946,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Male,NA,1998,1,1.96293969849246,0.0496973303711721,10.9367999979171,2.72034820457019,NA,z,NA,z,0.544069640914037,NA,z,NA,z,25.6259776282133,0.648793581000813,142.778808888582
S08000016,C45,Mesothelioma,Male,NA,1999,1,1.96363350744217,0.0497148960929386,10.9406656539663,2.20385674931129,NA,z,NA,z,0.550964187327824,NA,z,NA,z,26.3659828808274,0.667528891893864,146.90185426357
S08000016,C45,Mesothelioma,Male,NA,2000,4,7.82717595491547,2.13264201163573,20.0406791550636,8.52914251688967,NA,z,NA,z,3.66706387794271,NA,z,NA,z,101.591925924753,27.6803805763498,260.115679515851
S08000016,C45,Mesothelioma,Male,NA,2001,2,3.88598519439641,0.470610835183642,14.0375146554568,4.56881781838949,NA,z,NA,z,1.14220445459737,NA,z,NA,z,49.5359928459218,5.99903854458487,178.941038311197
S08000016,C45,Mesothelioma,Male,NA,2002,3,5.78335550286276,1.19266694213869,16.9014189843316,7.33650086901669,NA,z,NA,z,2.64637313807597,NA,z,NA,z,72.9329910229777,15.0405361284371,213.141149363837
S08000016,C45,Mesothelioma,Male,NA,2003,1,1.91226526943818,0.0484143649066622,10.6544601501872,1.98055455527548,NA,z,NA,z,1.08030248469571,NA,z,NA,z,21.0672651957184,0.533376974979314,117.379288892882
S08000016,C45,Mesothelioma,Male,NA,2004,2,3.78221978479169,0.458044362684553,13.6626783179031,3.72890521736962,NA,z,NA,z,1.52141012969591,NA,z,NA,z,42.5909160502512,5.15795752452896,153.853032972658
S08000016,C45,Mesothelioma,Male,NA,2005,2,3.75192286046599,0.454375264593038,13.5532354101301,4.15368639667705,NA,z,NA,z,1.03842159916926,NA,z,NA,z,46.6189939820669,5.64577644942093,168.403835451968
S08000016,C45,Mesothelioma,Male,NA,2006,1,1.86306474149977,0.0471687153875918,10.3803323538685,1.54138012805312,NA,z,NA,z,0.948541617263457,NA,z,NA,z,24.0163778353523,0.608042042513605,133.810692840632
S08000016,C45,Mesothelioma,Male,NA,2007,3,5.51927145616779,1.13820646287481,16.1296533340858,5.33585677273627,NA,z,NA,z,2.5100742031443,NA,z,NA,z,65.514171046773,13.5105970937509,191.460209168288
S08000016,C45,Mesothelioma,Male,NA,2008,2,3.64617516225479,0.441568727747329,13.1712383645518,3.68437467230721,NA,z,NA,z,1.72787947502199,NA,z,NA,z,43.0743570969175,5.21650447809475,155.599388256619
S08000016,C45,Mesothelioma,Male,NA,2009,3,5.46338620677096,1.12668158091384,15.9663329200749,5.52363595312317,NA,z,NA,z,2.16131384368196,NA,z,NA,z,54.7237162353788,11.2853458986928,159.925921208886
S08000016,C45,Mesothelioma,Male,NA,2010,2,3.6402686518265,0.440853421932555,13.1499020180265,3.36392066026594,NA,z,NA,z,1.41834737060921,NA,z,NA,z,45.645063865952,5.52782899403271,164.885665002408
S08000016,C45,Mesothelioma,Male,NA,2011,2,3.62351662288251,0.438824673510218,13.089387929566,3.74929682035548,NA,z,NA,z,1.2091618274158,NA,z,NA,z,42.9811826926531,5.20522062547693,155.262810271901
S08000016,C45,Mesothelioma,Male,NA,2012,2,3.62430458655745,0.438920099566832,13.0922343252885,4.96966272939019,NA,z,NA,z,1.45000672063613,NA,z,NA,z,41.1617388615289,4.984877536633,148.690353567481
S08000016,C45,Mesothelioma,Male,NA,2013,8,14.4636690712516,6.24438570401639,28.4991940485497,13.4855708642112,NA,z,NA,z,4.71604383265308,NA,z,NA,z,153.295412759645,66.1820786421505,302.053074739739
S08000016,C45,Mesothelioma,Male,NA,2014,5,9.03848587284658,2.93477176036881,21.0928109317281,7.89814459663307,NA,z,NA,z,3.15776082852107,NA,z,NA,z,94.5056623521466,30.6857313235674,220.544690340238
S08000016,C45,Mesothelioma,Male,NA,2015,4,7.23680639733686,1.97178617702373,18.5290986112635,8.43457877367583,NA,z,NA,z,1.77870073089711,NA,z,NA,z,87.1043415560096,23.7330014386038,223.021709514631
S08000016,C45,Mesothelioma,Male,NA,2016,2,3.60256502629872,0.436287337963767,13.013703558837,3.46320346320346,NA,z,NA,z,0.865800865800866,NA,z,NA,z,38.218228761765,4.62840480780765,138.057383008688
S08000016,C45,Mesothelioma,Male,NA,2017,0,0,0,5.36975438447362,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Male,NA,2018,5,8.93032559967136,2.89965241407852,20.8404009346884,7.52796634254551,NA,z,NA,z,2.59914205626447,NA,z,NA,z,108.601753075139,35.2626936120979,253.440263855464
S08000016,C45,Mesothelioma,Female,NA,1994,0,0,0,5.45283364013541,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,1995,1,1.8138944313440999,0.0459238309165426,10.1063729202592,1.68236877523553,NA,z,NA,z,0.672947510094213,NA,z,NA,z,201.942424105238,5.11273951737846,1125.15117261613
S08000016,C45,Mesothelioma,Female,NA,1996,1,1.81653042688465,0.0459905685454858,10.1210597473913,1.31995776135164,NA,z,NA,z,0.263991552270327,NA,z,NA,z,140.061432327177,3.54604844966408,780.372353751151
S08000016,C45,Mesothelioma,Female,NA,1997,0,0,0,5.43946739578384,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,1998,0,0,0,5.43729539994553,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,1999,0,0,0,5.45829799860431,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2000,0,0,0,5.43236549079533,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2001,0,0,0,5.39936966918514,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2002,0,0,0,5.38248966626658,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2003,0,0,0,5.3403670021997804,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2004,0,0,0,5.29552645976559,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2005,0,0,0,5.26083919913247,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2006,1,1.74871032613448,0.0442735122572177,9.74319033127375,1.63979229297622,NA,z,NA,z,1.09319486198415,NA,z,NA,z,236.917944934606,5.99824303788694,1320.02230208972
S08000016,C45,Mesothelioma,Female,NA,2007,0,0,0,5.17889579661853,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2008,0,0,0,5.12020966971011,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2009,1,1.70418718792072,0.0431462839930638,9.49512328250123,1.61731774073153,NA,z,NA,z,0.995272455834785,NA,z,NA,z,100.95811611565,2.55603819827167,562.502620417403
S08000016,C45,Mesothelioma,Female,NA,2010,0,0,0,5.09833774154426,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2011,0,0,0,5.10476659036209,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2012,1,1.7083212327246,0.0432509489456069,9.51815670591061,1.20967741935484,NA,z,NA,z,0.256673511293635,NA,z,NA,z,115.066083432732,2.91322100585419,641.107183279204
S08000016,C45,Mesothelioma,Female,NA,2013,1,1.70738786730182,0.0432273181790536,9.51295632662142,1.20870265914585,NA,z,NA,z,0.256016385048643,NA,z,NA,z,104.268368549749,2.63984653377772,580.946166514189
S08000016,C45,Mesothelioma,Female,NA,2014,0,0,0,5.10163701836479,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2015,0,0,0,5.09851128130094,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2016,0,0,0,5.07630778044869,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2017,0,0,0,5.0577101071297,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C45,Mesothelioma,Female,NA,2018,0,0,0,5.05344422927075,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,1994,2,3.95953356694581,0.479517884310279,14.3031966655262,5.74020387620664,NA,z,NA,z,2.29816988786248,NA,z,NA,z,214.586720066525,25.9874473262143,775.161015060977
S08000016,C60,Penis,Male,NA,1995,0,0,0,5.89595015460341,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,1996,1,1.96811651249754,0.0498283959541231,10.9656433594546,2.52270433905146,NA,z,NA,z,0.504540867810293,NA,z,NA,z,93.4881110847498,2.36691404525766,520.882416256707
S08000016,C60,Penis,Male,NA,1997,1,1.96517706245333,0.0497539755223243,10.9492657920428,2.2212350066637,NA,z,NA,z,0.888494002665482,NA,z,NA,z,111.978985187144,2.83506244524376,623.906972741996
S08000016,C60,Penis,Male,NA,1998,1,1.96293969849246,0.0496973303711721,10.9367999979171,2.20945647370747,NA,z,NA,z,0.883782589482987,NA,z,NA,z,127.657335980056,3.23200392012904,711.261152318145
S08000016,C60,Penis,Male,NA,1999,0,0,0,5.88252027167653,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2000,2,3.91358797745773,0.473953660269186,14.1372253986458,4.17755087159426,NA,z,NA,z,2.10338600645117,NA,z,NA,z,201.872724530267,24.4477234830903,729.233691681828
S08000016,C60,Penis,Male,NA,2001,0,0,0,5.82068563070315,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2002,2,3.85557033524184,0.46692745463722,13.927645726532,4.47631183761955,NA,z,NA,z,1.00806552601235,NA,z,NA,z,270.958540796677,32.8143363408443,978.795414079114
S08000016,C60,Penis,Male,NA,2003,0,0,0,5.72863478325236,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2004,2,3.78221978479169,0.458044362684553,13.6626783179031,3.91123608777324,NA,z,NA,z,1.6393026200646,NA,z,NA,z,167.640582330845,20.3020522505221,605.57542388786
S08000016,C60,Penis,Male,NA,2005,1,1.87596143023299,0.0474952312765728,10.4521881044139,1.806684733514,NA,z,NA,z,1.20445648900933,NA,z,NA,z,85.7839826499492,2.17186240085907,477.957759980007
S08000016,C60,Penis,Male,NA,2006,0,0,0,5.58124317383138,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2007,0,0,0,5.51141987591572,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2008,2,3.64617516225479,0.441568727747329,13.1712383645518,3.67033588340875,NA,z,NA,z,2.01282363288814,NA,z,NA,z,128.178738584216,15.5230398985792,463.025675956899
S08000016,C60,Penis,Male,NA,2009,0,0,0,5.45561412750449,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2010,0,0,0,5.45263514234177,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2011,2,3.62351662288251,0.438824673510218,13.089387929566,3.57391329267943,NA,z,NA,z,1.49156444757177,NA,z,NA,z,124.452055356106,15.071721270558,449.563614777079
S08000016,C60,Penis,Male,NA,2012,1,1.81215229327873,0.0458797237995215,10.0966663482212,1.60403299725023,NA,z,NA,z,1.14573785517873,NA,z,NA,z,60.5379518876269,1.53268824165312,337.295879535673
S08000016,C60,Penis,Male,NA,2013,3,5.42387590171937,1.11853360614634,15.8508670422562,5.28492110139895,NA,z,NA,z,1.23888508430889,NA,z,NA,z,134.379150557973,27.7122114495363,392.712902607256
S08000016,C60,Penis,Male,NA,2014,0,0,0,5.41537676666966,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C60,Penis,Male,NA,2015,4,7.23680639733686,1.97178617702373,18.5290986112635,6.31665477296,NA,z,NA,z,2.65152854757809,NA,z,NA,z,210.605580338124,57.3829323757496,539.23393164193806
S08000016,C60,Penis,Male,NA,2016,1,1.80128251314936,0.0456045247933747,10.0361038096024,1.73160173160173,NA,z,NA,z,0.432900432900433,NA,z,NA,z,55.0797270846867,1.39449795415719,306.884597386113
S08000016,C60,Penis,Male,NA,2017,1,1.79246804925702,0.045381361889064,9.98699276011202,1.39004726160689,NA,z,NA,z,0.556018904642758,NA,z,NA,z,45.9385558869134,1.16306353702044,255.953251296598
S08000016,C60,Penis,Male,NA,2018,2,3.57213023986855,0.43260154413182,12.9037626457411,2.84055567549892,NA,z,NA,z,1.61510777302935,NA,z,NA,z,121.410197470651,14.7033381686234,438.575378201073
S08000016,C61,Prostate,Male,NA,1994,40,79.1906713389163,56.5749766224961,107.835218000008,113.064575201807,75.9792048930027,NA,157.404060528197,NA,36.4580885436264,25.6223043395522,NA,49.1748946572752,NA,80.8680432854277,57.7733157331089,110.119322509554
S08000016,C61,Prostate,Male,NA,1995,61,120.05510726235,91.8326442845555,154.215807744216,153.442857210727,115.56130399293,NA,196.612279019056,NA,56.5208679231238,42.6012562852432,NA,72.3780384950729,NA,116.568993339871,89.1660433620401,149.737748570367
S08000016,C61,Prostate,Male,NA,1996,75,147.608738437315,116.103636491737,185.028831822147,193.223398821403,149.638288662278,NA,242.294540850739,NA,62.7341707320313,48.5915466335759,NA,78.6557542926446,NA,129.396114981369,101.778252807301,162.199150611224
S08000016,C61,Prostate,Male,NA,1997,66,129.70168612192,100.311274650476,165.012346111911,155.648677413498,120.147106322366,NA,195.675709810614,NA,56.0492266067297,42.6230809156501,NA,71.2855453885165,NA,127.649415045059,98.7240483483089,162.401354108831
S08000016,C61,Prostate,Male,NA,1998,57,111.88756281407,84.742547430364,144.963315410967,139.205349284054,104.06195136465,NA,179.382880135174,NA,49.897593395088,37.1997821671407,NA,64.4312211694742,NA,109.495900098685,82.9311254456638,141.864638955362
S08000016,C61,Prostate,Male,NA,1999,36,70.6908062679182,49.5109716398602,97.8658730103212,90.4369191069025,62.0408011075174,NA,124.099512140498,NA,32.279030441133,22.1024346610901,NA,44.3523947530783,NA,67.4673051517907,47.2532710877295,93.4031887160733
S08000016,C61,Prostate,Male,NA,2000,57,111.537257357545,84.477229498522,144.509454060275,132.471395301834,99.4870079666884,NA,170.105660592375,NA,51.1082376975039,38.1236469863773,NA,65.9665394184582,NA,102.742454323454,77.8161315667019,133.114766624577
S08000016,C61,Prostate,Male,NA,2001,42,81.6056890823246,58.8142027560916,110.307184756234,95.6043351752774,68.6610229471205,NA,126.937921682957,NA,34.8104059670553,24.5703178371483,NA,46.806359370829,NA,71.2643497706314,51.3610749915079,96.328698220435
S08000016,C61,Prostate,Male,NA,2002,74,142.656102403948,112.015723484936,179.091672935625,160.390819690183,125.691912095992,NA,199.25509429721,NA,64.8586580981637,50.2600478706757,NA,81.290308990102,NA,112.785036841776,88.560512219329,141.591285544198
S08000016,C61,Prostate,Male,NA,2003,73,139.595364668987,109.420482125099,175.520212993807,166.893257421641,129.608660231861,NA,208.819652635885,NA,54.004580997126,41.7055388944188,NA,67.8687062855439,NA,107.47124960015,84.2403039221245,135.128961232047
S08000016,C61,Prostate,Male,NA,2004,86,162.635450746043,130.087367847672,200.853458616742,182.78536333092,144.403317414876,NA,225.622421432108,NA,73.7080789122199,58.2039567252956,NA,91.0152704096742,NA,117.781062854904,94.2096472743867,145.458654465831
S08000016,C61,Prostate,Male,NA,2005,65,121.937492965145,94.10878274347,155.419344568851,130.491911979445,100.12989983092,NA,164.813186182551,NA,51.0092824495281,38.6354691285324,NA,65.0757463624284,NA,93.4276749699975,72.1055071100428,119.081241178046
S08000016,C61,Prostate,Male,NA,2006,116,216.115510013973,178.580427575992,259.209968287467,228.561086871206,187.783551189416,NA,273.285533837907,NA,97.7198985567064,79.9554861982652,NA,117.239795505992,NA,156.34765602172,129.193093365014,187.524120580654
